time,condition,replicate,pAKT,pEPOR,pJAK2,pMEK,ppERK,pSTAT5,tAKT,tEPOR,tERK,tJAK2,tMEK,tSTAT5
10,1Uml Epo,6,155.68664110125695,152.45068276059826,169.79582954065546,134.44902663965465,182.56825385649725,149.57065016013894,184.70568079137695,230.80022418348693,206.58861472729916,146.19188904328297,195.0772997054957,195.3940949229751
20,1Uml Epo,6,110.09642000203563,122.07493769030708,163.71484345084852,183.5805323747285,287.80810770273024,222.9373505357314,192.38125073865353,241.78720992930167,200.44692480015834,164.76709093904915,175.0286456550982,153.82266970887366
30,1Uml Epo,6,132.01751727065948,159.0372022404327,123.13973274912871,156.82102095870664,279.84411615721956,240.8919128208207,180.88867471061113,216.42226042549575,194.75581529670725,134.02781084153816,174.83072426896334,156.95976181340936
60,1Uml Epo,6,103.99050602907413,124.11860484089975,135.83169658529414,108.4966410719604,212.86896340436815,252.86933988895083,166.30768806479153,193.88955374522433,172.8956563758363,170.85134758658427,151.39264116182179,185.81992472741757
240,1Uml Epo,6,40.14122242736487,71.78314084202478,73.55173828867002,46.467857376233496,94.33073316441684,148.85018352884083,180.7282221530069,133.45661566317574,211.77814311387647,141.56031477678476,192.84327721756995,179.00205821968643
0,1Uml Epo,7,58.197483140780335,198.70260347054113,169.25925782342313,59.435968906304666,88.89932292825613,12.555640991070536,439.86796904727987,658.933962432034,486.10417818890704,450.7116390401387,445.1785877857381,453.0117637208102
5,1Uml Epo,7,303.98077869746743,342.1438123700337,336.6531207517838,206.02549617664798,238.33151756358862,139.93089120751875,438.943470248796,634.8493515721894,553.0195228557612,425.75949354304475,491.0959497582192,555.422509488306
10,1Uml Epo,7,366.44107082737315,462.6108270479148,441.3750024828007,316.6298864279709,557.6312849954492,385.1414734956562,542.0126311343016,700.2492745213779,469.6647686601062,351.2740330282356,432.36352495876184,592.3241740523063
20,1Uml Epo,7,454.455266434614,392.1598506877599,429.85774095118586,417.21733353670203,738.4143007526985,573.1559537601091,399.8493819476416,568.5065387526995,439.3664385229125,385.8414071434974,426.47355806557783,473.99445306587916
30,1Uml Epo,7,358.7397267422682,421.3975056109637,421.03768412949165,472.0180033752742,603.1315398332107,707.4637057924957,427.21007295155357,494.7562546061843,451.77797791972256,460.10638760477326,490.1741595607097,536.3245600274133
60,1Uml Epo,7,332.8301413326083,351.04371375624663,371.2921399680679,302.9570184725489,581.9355465205052,618.5473597925585,516.5138572506053,513.6388037531104,542.2040174080905,411.6671805739999,409.84678382444065,506.2447587717468
240,1Uml Epo,7,127.27943692192035,184.059942100479,234.27039538818048,114.696111826736,288.87862773682815,272.97447965187047,516.3704811039436,295.78360837115065,644.7443080995404,424.2662418851079,435.7620937162374,583.354424120875
0,1Uml Epo,8,108.3912713721525,238.98167297630428,255.3119263239319,67.40466751979147,96.40401756773878,4.878931219352236,613.3035170492095,756.3217813583276,911.3937834511748,639.9144779749837,618.525727475804,814.3501640553412
5,1Uml Epo,8,478.94608592887863,480.1113257646214,632.3923690804418,243.90487948957033,260.1376483168046,211.14234629671347,723.2054608399471,943.4799298874469,776.5398238103546,674.0337690398911,679.8858734087767,770.2168837821716
10,1Uml Epo,8,518.8013901573078,576.0065697287112,515.5927698603255,467.81584428970444,789.2084931248548,566.1700580264624,666.9160482680388,926.8084395171597,843.1816773963161,689.5598275533381,670.294454061414,851.382808069278
20,1Uml Epo,8,560.5489401304033,520.9392455947515,720.6630971407169,544.691692580879,924.7255820803026,924.3338147000735,751.389237264581,1005.0187870343302,732.9709117406677,610.5406252266217,708.9928984682922,738.9735570527613
30,1Uml Epo,8,595.3034391652423,549.7886789115458,680.9541031372472,552.7605481932732,1261.0276704334883,840.6463169713836,626.5715438076634,786.129572133825,861.7933787882985,701.392063911597,765.8296272402657,538.1288397504436
60,1Uml Epo,8,425.97574555521624,509.33322090564275,584.8128220237028,293.4602812259776,805.8335287055198,767.6654713492783,573.8839141422276,736.7307528493778,682.3235745632448,543.7085881098466,665.7387239856503,685.8507058546082
240,1Uml Epo,8,152.49668815019643,250.9776289890896,313.8896893170626,143.8726108505673,320.3985162295339,510.8223545250054,655.1040226932577,434.7631173226224,656.9808142350097,588.4487653377003,678.6513110749096,901.0499128517561
0,1Uml Epo,9,73.94333735618952,279.18827040039844,343.5490171179303,103.48907286388906,148.10284628467593,0.1140801392833195,944.3027543819403,1161.939227475793,858.6765826050836,881.7808300428088,837.7838764760189,993.7144970430421
5,1Uml Epo,9,549.411725829041,584.1031344140019,679.5854257928864,423.07730483446323,294.79339667856874,290.63809171744595,914.6206477726222,1230.1679604012893,794.052471596268,779.4656133156444,818.9668418728771,874.3526030739911
10,1Uml Epo,9,695.7579263186198,743.7294733288329,783.6763881463404,632.7120939036247,844.6443935590377,663.7646797994149,772.0484103870047,953.8111805541953,901.789267539131,676.7506804419475,670.1405055403045,763.0310146774227
20,1Uml Epo,9,743.4069178008966,730.3788786072649,817.8595600962327,906.5836248901942,1354.4490306139685,1363.8460701779036,816.1239926118067,1045.5891034298534,801.9093884146787,712.4957490842874,794.5667407281937,996.2702213708168
30,1Uml Epo,9,899.2860728031555,670.4962109454863,688.8804280573089,689.5025567777932,1159.6894837185293,1219.9807203529442,751.4313605575161,1124.505788083295,853.6438549403357,702.3153584126317,774.5475618565207,869.1093444089724
60,1Uml Epo,9,755.4819209073344,582.1439643517889,706.0124406304187,587.4528331168418,965.4002388840893,989.6313960971763,769.8095799011754,899.9176443001323,858.3284280484053,952.7343912224931,818.0512207810266,904.5250734735542
240,1Uml Epo,9,204.5786736122542,331.5275428565835,416.8167715597228,185.4212173003265,544.9286641184829,723.2458684384142,875.0850623529161,538.8504059443168,735.7538196751054,787.544399196786,921.131016747222,921.6223010042536
0,1Uml Epo,10,100.64932561680841,201.2034103636378,294.4173971318984,85.92794518395803,144.5233424959882,19.587294410473262,854.5368976247911,1064.2274377839924,957.0333001615919,795.5605286600853,791.7275610066685,907.2876197753446
5,1Uml Epo,10,520.2404412712135,659.6113032105884,637.4299587902842,327.64108082673073,334.6563683957797,266.76880956331047,826.8909340977156,1090.3683138982183,945.6010626397556,685.1333863932268,1040.748660006805,910.4889956203878
10,1Uml Epo,10,614.7050986312977,703.2916880459583,788.1900818804183,677.4239311243817,833.3521353450392,615.7238413253065,997.1346929435301,1027.2080462662364,811.1743294474212,787.0060911962127,837.9041435026269,1026.5321578447874
20,1Uml Epo,10,587.7253547186239,700.8089898907745,796.8669485097222,855.0109659039424,1546.8900854486517,965.2036014511584,981.0180674482837,1115.7730131366106,939.6505355414669,812.5892390589053,862.0233550522111,1071.7931558974842
30,1Uml Epo,10,580.0394847579416,695.0364265300309,761.8072894327711,664.1073297420854,1400.492014840561,988.8027383157842,783.1154467116395,917.4596924196619,955.1280537673174,841.4509921399103,766.0428280133635,1036.2399784056
60,1Uml Epo,10,624.5868039292643,669.1654855295395,773.9886962937981,516.6683503882736,985.4278086719027,1144.344944272123,886.486405834277,880.1050367058791,963.9389152372664,807.2508201610817,831.1106746010728,1044.4825685088508
240,1Uml Epo,10,206.40648499201657,382.4415350466635,394.78917660148625,214.18420050356747,438.2747402793191,669.6527186688584,920.183750569079,449.1249731542115,953.2538541533597,947.6735134430576,876.3262551854785,761.0296056593145
0,1Uml Epo,11,149.07242541557508,254.2861127750826,363.96669312494834,52.94762560505706,138.5484069037393,6.364528360680965,863.0053874424356,1116.2347987908577,993.3997206433079,725.3005223596946,735.8242766606554,912.8477224848629
5,1Uml Epo,11,512.7091509671766,398.9288369869425,681.929440274878,364.3849207637037,461.87520264514245,289.24218849845687,722.5874692838327,1185.4378443346804,807.6303261120286,711.479156980611,507.52661670367263,891.8891549477617
10,1Uml Epo,11,750.869981887725,784.5699888392278,797.5401692647417,650.0788764454667,969.3833256268938,633.9108552395684,961.849618504712,966.920902700702,872.4047148709475,700.1858896340358,865.0633081155523,1082.238162027428
20,1Uml Epo,11,815.6631985862476,682.3291600983475,794.7990501560183,742.2621661158691,1317.9812288183189,1082.7017778136417,954.7980222159116,1063.0969276758333,932.1746704803053,807.2471100881181,768.5234521913353,1023.3080066215521
30,1Uml Epo,11,680.4519781567166,725.3083813254403,664.7869094434035,688.1813395817763,1240.1164123175172,1284.9187867152102,786.6433825260339,1145.9013046790506,864.1127824086807,922.2399316981442,942.5404756990097,997.9528844627929
60,1Uml Epo,11,526.5384570321313,523.8715071302432,588.3486862103777,448.7388266781346,1042.8133392410177,1032.4519101405208,774.3117365562064,946.0386520867436,752.645269519329,850.0293863051918,747.8321806823766,991.428472444437
240,1Uml Epo,11,180.7383569189069,289.66508546263077,383.88885746214396,162.91653097702374,465.22375796025204,564.5826712771903,792.4551413204948,594.4433011890021,921.7498531270451,656.5048335758072,886.4803730627324,929.5662052946183
0,1Uml Epo,12,74.72672752234493,157.29235175693043,190.7283658947383,41.21697545034697,84.57598010900178,1.9974426090431676,427.58583477516004,662.3247744542166,498.25507337070087,339.6459575858224,437.40155075120066,499.3701944764109
5,1Uml Epo,12,253.18563300428707,284.1909621646713,349.4769567333545,165.73988558261718,160.04557336978044,144.88108676076408,470.6515422170631,509.994426193589,523.3918428163292,406.09032817909247,438.13453199412083,508.28945165336506
10,1Uml Epo,12,320.051908617833,376.57348616692974,323.28594236501584,324.75817028880647,450.7062579718005,384.8461794482226,433.635237868682,630.2038585960001,488.7902646519387,387.5574549280203,303.7886303610776,525.6081991282042
20,1Uml Epo,12,357.48202204800316,352.141298053021,438.28181265556765,480.5729405161449,701.9323846616296,605.6178033328205,438.01412081230194,656.6317763985454,445.1097165744581,452.2360210659402,533.8890470129592,538.4949335525117
30,1Uml Epo,12,329.8217141459467,392.7718907988217,459.60335348783394,336.72367144369565,684.7325296394567,706.6314201147962,403.610648983941,568.2516573778563,556.8783479767638,375.7381443316482,472.1864665807513,508.19155370907987
60,1Uml Epo,12,286.57072524019475,287.01219765601115,360.2580776419006,206.00751858179888,632.7839561970679,551.930417180879,450.6179153253839,484.3286200208194,463.0010105996422,398.45833348338226,400.6682594134813,457.83903152033133
240,1Uml Epo,12,120.74670391306998,167.89705958931498,205.94115630872656,127.62740876866141,250.7827568227553,355.7150907929639,330.10740524713106,305.0444234765721,372.0852015958852,366.1977944178688,464.5890318336115,473.5578205028252
0,1Uml Epo,13,48.619481542072045,91.06678123195589,130.4818664802597,28.807341635634966,40.18109636467611,0.24579247253484937,255.42856293200234,399.9104020557924,310.80093974422107,251.5357152916333,255.18692187098299,300.9591613793204
5,1Uml Epo,13,166.97260181700253,201.19804731962105,214.3789421903872,159.82924590165894,100.90482776427262,74.77811223917045,284.0071478312511,337.4161114316716,268.4077835473365,253.91540427588683,248.99917503053,366.47574829456363
10,1Uml Epo,13,210.6787160382988,199.07163670221877,245.59434620095058,220.68412620556475,332.82595457474787,209.1307730571916,238.1739952887042,386.01583993970945,285.720042687528,204.85934505347936,263.7313155631402,314.1347430665592
20,1Uml Epo,13,227.52069627072572,183.2686615633822,248.08725242949572,215.13021564824786,426.3275484418862,297.1200119338419,244.75516790538532,336.2568062468669,250.45809159268583,294.29817411524687,263.41393626400753,313.30611685079646
30,1Uml Epo,13,197.97816252330475,177.23104299756554,221.35100333565782,210.22101981904822,348.98676588513183,323.89569406856515,293.653002619213,360.89185418887723,283.70921484778916,239.89285562342528,270.70001373128173,278.5022874262386
60,1Uml Epo,13,158.70148704599336,204.66804345150365,173.51025929557207,149.45000237132396,307.58033302158157,322.4314827279919,284.47297574745954,284.81244889408447,215.76559673255417,222.7945393189373,224.3979489411714,318.40277179439505
240,1Uml Epo,13,64.2009320850824,94.5011510012701,141.2825767159756,46.32545527369383,136.5792026898274,150.97188622351985,263.7860604996737,149.38586805163877,346.4243850847828,233.48365037387802,317.45827973665854,319.55893520563257
0,2Uml Epo,1,111.82472939026846,201.71705899685014,367.1722289268779,89.40746567027686,106.68126963596424,8.30175150058843,734.2248036639011,992.4860417008083,665.378486512799,620.5050021202497,781.0929734014799,833.3932869530795
5,2Uml Epo,1,740.8506631963338,695.8337079244895,817.7424541328674,389.1417068757494,449.78935661189047,383.85552149340697,787.4150153972233,804.5251353142099,706.2184241087137,549.1168793921199,608.9288727103336,775.3279979573745
10,2Uml Epo,1,908.289144086241,808.7998900641844,913.0752499476944,715.5588126890661,1080.9776325709051,785.7799404142377,811.7157412106429,883.8291853292192,684.5650365580117,646.2857787283724,678.3026101330024,856.2040037975513
20,2Uml Epo,1,883.4722585231887,1022.2102880188481,700.2005148913253,687.5723600308193,1286.0039898078817,1215.0069143244048,725.9084065214055,836.2348032049267,789.1449918185026,639.5955334707862,680.6380464225424,855.2908922377595
30,2Uml Epo,1,715.5559656757086,664.4294991349769,651.7252097848482,611.039394358054,1268.1917116456477,976.1415562009828,587.1467333340313,855.2688615399052,816.6566275251885,689.9861597236037,705.0750894627606,903.0614103143531
60,2Uml Epo,1,581.8211105124191,514.745054298775,551.0327898658467,396.01561107207897,767.6965657334455,802.2060254788694,881.1921458628367,571.9196466925425,759.1552606465656,601.15415846696,633.4786375610362,586.6616598674236
240,2Uml Epo,1,171.8306812767277,254.59813554165822,319.01720590331945,139.75596049078263,246.64962263950937,316.36222397506054,670.4808218227914,442.06951479607756,785.315674362959,701.4349587919002,606.5349721594743,717.0894339254082
0,2Uml Epo,2,73.48526975851416,162.27602561787782,243.3112373882333,53.87327037877485,79.69209598998185,38.949504541980055,465.8247393305964,614.558767337084,455.6202342559665,546.5829661266056,512.1757614322465,516.38461219502
5,2Uml Epo,2,469.78244823053234,550.8443450923581,529.2679214073519,309.1464337516082,249.8082962578611,242.30392999456149,505.17611944135905,614.5538045450111,547.8847249829629,422.3745786652356,491.61426098268777,606.1465972146126
10,2Uml Epo,2,598.3846078896331,601.2377664712554,563.3262484426626,549.7300396417545,701.7960650942074,579.0816579179626,503.2925583675992,688.0073980936048,594.1497833406551,541.3625777292865,476.54220833432845,546.127804467486
20,2Uml Epo,2,643.5950534271057,473.9441275226304,668.2583590450955,481.4359292083205,1023.889267083443,707.5137887982532,409.55790856498845,538.5405876728196,508.01971450761516,466.3406050570186,502.01667358496604,552.2141811296073
30,2Uml Epo,2,563.7619392214009,506.21101274167034,497.0856406008729,361.6092316698128,841.2588069096091,740.9607145626981,444.0516045229512,631.335213155292,548.236945993312,450.1805809330577,446.0925018411321,409.96683321623874
60,2Uml Epo,2,379.7852750093459,329.0537337235295,499.95473786900055,230.48499111004912,484.99668521086636,586.8299125038917,518.5110008085446,455.9247273447174,490.1395378553468,430.94170067081524,425.0127374349644,513.4179713180316
240,2Uml Epo,2,100.7501719246093,198.99526203568595,243.3742263737148,97.8809869035522,263.1433094092223,262.44932059716155,542.4747344554745,289.71718249487,488.16257478832057,426.76656710311704,423.8060018207659,509.2776129412528
0,2Uml Epo,3,25.294960923355298,67.9620899639782,57.129910619798295,13.460449267192624,21.372305286729013,1.8681814693912209,129.74208174318338,191.26361573735178,163.71095239201176,169.53008875566724,157.43005943355902,159.721093740137
5,2Uml Epo,3,163.88364916109623,124.6713043300951,138.27915850250753,99.43016525154187,66.52853414676832,85.4741462324699,154.41344089649184,177.75205506444163,155.546282972102,136.763891648358,123.40334058298069,155.0995005279103
10,2Uml Epo,3,150.45670164153287,133.79458609477894,196.57122788297048,185.7883342130597,201.24615439166175,171.57930475571078,129.34849775044654,170.98268387443994,173.04999189134395,113.1934568342597,120.70057101540667,162.97475847949246
20,2Uml Epo,3,171.8690988208824,151.92685715871673,169.59445163443635,131.57962234482127,281.93516920909894,226.44512683247055,142.1565119954157,172.00546099361205,175.50621557615133,132.6910704516842,148.8694221643482,166.21517045935065
30,2Uml Epo,3,119.39034651498797,137.7523451078594,101.37864123138807,139.679083699217,230.40663389568576,238.23841243968923,174.9999700910453,156.0520461759645,177.69003859473307,155.88721099955575,126.7747015223828,194.63608739228948
60,2Uml Epo,3,89.57119290266877,98.99762895166369,114.03655098048091,100.06206458129877,168.3559817342807,147.17279463581787,96.56804698445913,132.37355032382027,146.3323188910109,133.09599877241914,132.02354822876407,149.03153171572256
240,2Uml Epo,3,19.1914727697801,62.14813940255764,60.502892000687574,27.740397817000115,69.378653884957,81.84192487582199,132.31388099578203,86.71494589519477,171.87289742759285,136.0203054256559,165.2223909724461,133.11802515759763
0,2Uml Epo,4,62.14296742372315,130.04981723699206,184.1727110078917,43.63994257895958,104.52330033144044,1.6473963070807287,482.16870636161076,578.1341429239537,472.73944482009153,437.32710622528845,451.58700236990813,539.0057001912544
5,2Uml Epo,4,468.3201884780339,488.70057078763324,501.6114952994661,327.9810953249913,216.7809687151105,199.0960757055346,433.1484876145331,610.3205204789161,335.869218614126,393.8641095576348,378.93333235738356,600.5966177869138
10,2Uml Epo,4,435.53000756164687,521.1536647425322,543.6237957185361,312.4023677175336,586.8154015348028,530.3499862448958,460.53681992873646,523.7759939404851,456.8804329581728,378.4749673096284,448.57113013790826,400.26761269531977
20,2Uml Epo,4,497.5990023058741,538.5429569514783,629.8795153350794,428.3755712446502,752.3571958626666,574.5246076092076,420.61829391276933,490.6975309296057,441.2214108505692,415.7882340754082,463.70536482693427,481.44805300335344
30,2Uml Epo,4,413.41339230269807,461.5993761872801,509.4863486118523,386.6855924475522,820.1296624204242,606.6742014546235,431.59503769195186,511.14599213619607,503.00441430368363,403.5232484801885,420.0439570588176,390.22539626511553
60,2Uml Epo,4,238.66541651029684,383.1332951090024,351.98634793845207,268.7078240205882,514.6349735645879,656.201578219969,452.47378486850897,458.44769518210603,390.9748009731081,436.918357651312,393.56649865560485,513.3235644535525
240,2Uml Epo,4,75.83857183217259,176.0113357073598,212.70781938632098,95.81400534341432,161.16704603428192,259.6770529883134,423.44730992242046,290.65160526809484,489.1379282305142,397.00580424116663,377.7782770841828,524.3146180756152
0,2Uml Epo,5,65.74164315033154,157.88520703947842,182.71909240959513,51.17672521823546,90.82161990717485,4.394010584101533,520.2747322737879,588.3144225406875,497.1816058870182,536.5475487425023,463.9234750734212,521.1939907986255
5,2Uml Epo,5,391.31481984572633,482.0973242727892,444.21189450693697,294.95942181067295,353.8098734297109,265.25870552808937,420.2479337211551,641.1981265777299,502.6436255159659,448.5779051523807,490.5754957906765,511.8777497491183
10,2Uml Epo,5,528.6894232004179,662.525425636235,555.7207778073298,553.8296153295677,723.7839251068023,577.8776166645476,434.8982453981069,602.3312273168273,531.6982378600536,473.180450649289,464.6167614489654,602.0370328708206
20,2Uml Epo,5,694.0813280091314,628.7798828980193,534.7269809148369,473.4615235608312,938.6132569059952,726.2383024289703,533.0068161099728,503.2989755680769,512.7065835071433,369.8140433792087,380.72478954309753,385.63235060500534
30,2Uml Epo,5,465.73674576673295,549.079179921123,513.6408514043084,472.1035372822995,758.9469996816244,695.3574296379061,458.33612376128616,418.3099643680928,488.7590554338758,550.1942664405018,463.2957132378823,487.47851035313266
60,2Uml Epo,5,334.4156622515007,417.98674559093166,395.26585046972474,344.34708589292626,619.6999633662698,658.4668318007161,498.3892589142262,486.39384654750717,466.41178525869753,445.64685527266744,425.6499093199946,532.5807560457348
240,2Uml Epo,5,93.24063487637656,165.42048674644894,211.05783419125294,95.35739865359199,209.08868189101537,227.71856755875984,483.7685651655055,286.4711789410648,448.94689558703914,426.8692983410023,507.04764274855546,510.496998267006
0,2Uml Epo,6,29.20616266892097,105.52478816160293,99.04878508041968,28.90304791999101,18.23091268644912,0.12667955942037679,284.871204385923,301.78148005644664,310.93561634280724,242.351744475654,299.36362979181786,336.2042926223906
5,2Uml Epo,6,261.50475597027474,283.4444190319129,263.44688190956754,201.99140613813591,187.79239531890477,200.18600053780378,286.02178007918894,325.156845062642,303.12265033123344,261.4425978235765,289.669844216126,310.51452671882225
10,2Uml Epo,6,316.7056838115177,292.7013808969793,302.5247707497229,323.5496317420015,410.41272013210965,296.01235984507696,243.23516820862352,378.62204385346115,287.5762181465096,202.44084743770244,272.1960667960564,296.37178617473927
20,2Uml Epo,6,307.80523892988447,320.83315714108153,366.6047210561352,290.0226376436562,401.33095650447035,428.1194402406683,327.3525925073429,342.936008033136,257.8649409608796,286.04662244743366,218.61296275556464,286.6189960391804
30,2Uml Epo,6,296.53415081725706,272.9313232787901,268.4208314162609,212.4692564315288,348.3978050578508,368.7751182529617,286.3379780696424,224.38470116195876,272.5084744265207,267.60646088077505,326.5277405770825,300.2735253514916
60,2Uml Epo,6,159.88934811069765,232.81260753176315,229.57116700433158,172.0527567606341,384.1122202664419,259.9518397662296,249.21618532246154,249.62426586271678,318.6793295892142,282.36733199027157,241.41641615030676,297.9363210778069
240,2Uml Epo,6,46.6083222122357,109.38682243863818,104.79105062733113,62.981874813038395,123.18791600917723,149.43119757616634,320.11284620353,147.5986273815174,307.38543079827525,271.6425613756412,243.11468916633598,270.6188213691538
0,2Uml Epo,7,93.66839930569827,193.1291275735134,213.19137665274002,54.731010804995215,90.18478893015207,61.95318705327452,571.4333625602334,690.4560207810707,539.7641992312143,558.260454904447,503.6608018584049,619.7854685868323
5,2Uml Epo,7,542.7245111933572,568.1760913222979,495.5373407663911,341.9220007098579,283.3820315491084,296.97895882127165,523.678473458399,736.1440191995231,557.1539634884998,533.2477554285947,505.2711509372042,537.3288178057608
10,2Uml Epo,7,825.7458748040048,525.3709714030277,639.4456226200799,605.5214923569808,851.1796308668515,756.1430050587472,464.1553803568608,673.4414638495147,559.7585899249373,421.7810610335686,517.3196210476256,668.5279877153099
20,2Uml Epo,7,546.7830779872555,564.0711419483268,471.39511633328,612.3440653477218,995.3534357877102,819.126729355514,500.59967599846124,660.166979103795,621.5057516522468,442.0616441496916,538.7422907883756,689.5130507250345
30,2Uml Epo,7,596.5022938855643,536.5842311811896,474.4020622898824,425.0173236614968,964.439131884799,842.637697360249,549.6246625388618,726.7409407084207,567.6968964290157,508.2885913582061,514.9730606355373,621.1267673275654
60,2Uml Epo,7,406.78194855508127,457.14163072037854,493.4391466798682,307.0015851839152,622.8993891494969,626.3440506340235,556.5215032452162,545.0633854100711,631.1729876887912,532.1470232720286,406.42116853280766,565.768871568897
240,2Uml Epo,7,102.79552171931459,203.82608734310628,248.7951416145708,147.79483904702616,240.80214386564046,352.03444657097896,485.65190555754936,351.11816317911445,556.3318737480352,500.20593259515357,580.4781378153955,518.6800436674215
0,2Uml Epo,8,28.304604255649714,72.47048834369042,88.53629718135456,23.239334634541,32.60761342162545,3.1209646836684977,184.71671151995497,233.45908171274039,204.97433394805424,161.93753428164476,199.50588753623268,210.89838817859956
5,2Uml Epo,8,215.03739268548867,158.45737297884546,205.97410123219336,115.27158167757264,114.44862427175481,111.36583763750639,183.44689259060408,215.09756946570027,218.92119113436053,165.06159788054595,202.90288265211498,241.23301382195922
10,2Uml Epo,8,223.220870038935,219.24836319059696,222.8209913829254,260.4491452300697,269.8696939628498,204.45529151720376,174.8266171491189,244.8128413191079,198.9961756901809,192.58304997418975,167.0251766638303,253.91265512624807
20,2Uml Epo,8,195.56598217349784,207.9947191036826,181.7409974795509,189.51138711013834,390.8247216820787,256.64596609242517,159.91439344268073,199.96834563349998,170.3233087764062,157.53127950409458,190.86541658521622,201.1409403054448
30,2Uml Epo,8,194.39315015859336,229.266276402511,175.4568133532242,151.61905413816973,261.2692557608615,274.92844668440694,155.78754660966194,202.08111994995204,219.22456481408193,184.67345501292235,167.99325063762905,207.67387299930297
60,2Uml Epo,8,159.05989791710778,157.78178223909669,135.95469512466343,106.41564429197875,226.33893781118857,186.88037031527153,178.0431103792702,173.1043781861999,159.3392934795324,184.38932386708055,171.64308869767356,237.57066089227249
240,2Uml Epo,8,39.78815397010731,83.28620358170863,96.98789121717728,32.02291902940352,68.16343320435593,111.30291724840764,178.05536760274367,131.43259623331025,184.266265773863,187.32879361909093,146.17318179683056,204.73579374498826
0,2Uml Epo,9,34.44779307368425,75.25880026165186,116.12445850545276,25.64330232747538,51.647192307798484,9.646494441363133,275.7430523789182,299.8843060370741,284.00645844443454,216.8877603461856,286.9371168154381,301.1749583598216
5,2Uml Epo,9,260.986231015155,257.8883290715641,251.5295926743096,150.22665344307583,164.78869239851215,146.25571277558757,278.1835868804899,361.62628227742147,266.62329059305927,236.29809984688524,223.45718935894564,298.76651255663
10,2Uml Epo,9,268.53246072745566,364.8274802922636,294.8346870218768,288.15553922459134,420.6361744337377,281.6218867997804,263.55829218384827,344.305781492762,323.5417315073983,275.72938889702345,214.94481962309777,326.4334614495287
20,2Uml Epo,9,268.5757984653206,297.0035924632998,247.52337669359136,255.29400929567865,552.68954747077,415.4833275667387,295.40707768030524,261.66779113337003,301.0325904218089,299.1170699722959,262.20120168188174,323.94298148771185
30,2Uml Epo,9,266.5656948349036,265.47385871702625,280.66216315517426,237.40793219145172,574.405718127421,394.55353362627585,278.1969727431287,291.5595540101561,277.1107705509735,181.44274256491195,254.50389467169265,261.3868650328273
60,2Uml Epo,9,179.19165954482878,239.5835950994682,208.83708949457116,166.75761307294204,276.46656538215166,337.37770216260145,258.77896678756156,227.5008395188265,279.0899798310274,243.6540241724208,251.41137537190656,284.5183167032418
240,2Uml Epo,9,39.15116025867249,95.69268895989426,123.85642344185466,42.43770562306204,127.68351585447822,137.5106644024027,301.1459917697266,165.6451299683114,312.09278840773396,250.03593071590143,279.73859689380254,263.2018061299239
0,2Uml Epo,10,43.649253717161905,102.52463280686528,101.81330641952022,31.221779825127182,51.03229536697891,4.016057609504174,267.4987846881206,405.52411999681624,366.0759843596356,271.7754934533253,274.30119560421247,328.1056658362202
5,2Uml Epo,10,254.60082873097855,296.06345938730476,324.16902678557744,166.73401589172335,154.6305742850381,141.69224102581248,317.24124283429,355.42321978408063,287.62284185030774,280.2380306801885,234.13669855848562,330.14232210750146
10,2Uml Epo,10,315.162624509306,341.7106990326284,406.64434499381946,351.49595390035586,406.05118773535077,302.9560498432625,279.8689406528906,461.77566843408613,266.64598113623975,259.3171410468943,231.2324263897796,357.09601754598225
20,2Uml Epo,10,319.2323189213446,245.1279557331758,349.75020528573015,250.7282202734503,495.35776361563825,449.7146565749387,303.0204647638406,332.16200917711,272.96184260428595,265.69041782374046,247.34308350111345,324.490833199867
30,2Uml Epo,10,326.5376311923937,275.2568378887711,354.75840877772663,271.7050318591688,403.78569616588914,446.31925053082995,279.60755086127983,284.1037258905879,297.6062871862153,281.53584719265973,202.8287166390967,294.94501582457195
60,2Uml Epo,10,175.713397860292,209.97949941727757,267.4669550891971,173.42969890866843,333.75964407358106,358.432646219935,242.12322365475265,245.75568102400493,229.60498852846553,240.88955583204032,292.39573441830464,238.00791649092366
240,2Uml Epo,10,57.19962732263856,135.11660437421938,115.49854904827009,52.07850308234356,126.19571267744695,182.27794948999716,267.8282841254776,155.7715805891972,315.3553618440508,213.41621383301052,284.90354383942514,350.2344161514851
0,2Uml Epo,11,64.31376002563353,190.64301031598615,203.52314606258597,60.90939762713504,112.8398745203996,0.38199333642502975,598.0936013849049,852.6006528030732,683.3425578027941,406.5270837415214,659.3706278420807,683.4434468429034
5,2Uml Epo,11,594.5321264999794,517.285676146096,545.5211678071704,410.64989071727194,405.14302163733004,319.3610095452587,567.3057490576134,967.5012270950865,613.5012383420558,573.1911588381456,543.742902746025,563.9122836687425
10,2Uml Epo,11,794.8525031393779,664.8409406927846,726.9493357120813,679.2477301634951,880.1177707953183,808.9401975591608,571.3059478244647,719.0526716318258,609.592369360637,571.207308335808,518.521782377743,612.5995177609399
20,2Uml Epo,11,715.3474018000242,631.7541418049416,707.9442494184377,569.8963749436357,937.4874329404399,969.1363191295058,608.7946435209684,723.6370503484375,565.4978545015227,622.983482329584,579.457356130257,663.6091001401971
30,2Uml Epo,11,613.4785283767188,432.32803429428,683.6221441406417,513.8624177456962,1014.7455347539968,792.2105372902698,594.8858814707064,613.6341226555269,639.6389797194952,557.2776589570481,601.431869530208,753.0865502653038
